iterations per agent,number of agents,random seed,average utility of best design,smax,smin,t_init,t_phase1,number of created designs,utility param,number of same designs
21,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0020695000002888264,383,30,593
22,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0020673750004789326,388,30,628
23,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.002103332999467966,394,30,666
24,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0020736250007757917,403,30,697
25,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0021592089997284347,411,30,741
26,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.002082041999528883,417,30,778
27,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0021434589998534648,422,30,825
28,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.002058916999885696,429,30,855
29,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0021145840000826865,437,30,892
30,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.002062875000774511,441,30,927
31,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0020953750008629868,450,30,964
32,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.002081124999676831,459,30,997
33,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0021224169995548436,465,30,1041
34,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0020940419999533333,470,30,1078
35,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.002164958999856026,476,30,1124
36,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0021306670005287742,483,30,1159
37,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.006309417000011308,488,30,1208
38,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0055440000014641555,491,30,1251
39,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0021131670000613667,493,30,1286
40,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0022292909998213872,498,30,1333
41,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0022013749985489994,505,30,1376
42,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.002163832999940496,509,30,1415
43,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.002108083001076011,511,30,1452
44,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.002138125000783475,512,30,1490
45,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.002112666999892099,518,30,1522
46,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0021634580007230397,521,30,1558
47,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.0021836249998159474,527,30,1599
48,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.002131917000951944,530,30,1635
49,100,40,0.524235647935201,0.8769760464744233,0.19430190483514895,5.688511667000057,0.002134833999662078,537,30,1667
0,100,41,0.15337139576381392,0.8504954661771602,0.15337139576381392,5.56657662500038,0,1,30,0
1,100,41,0.1788795251377717,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0018469169990567025,44,30,13
2,100,41,0.20820691779086076,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0019739160015888046,78,30,28
3,100,41,0.21963689238570713,0.8504954661771602,0.15337139576381392,5.56657662500038,0.001991499999348889,114,30,47
4,100,41,0.23944691460934808,0.8504954661771602,0.15337139576381392,5.56657662500038,0.001981792000151472,136,30,72
5,100,41,0.26340142835137503,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0020099169996683486,165,30,103
6,100,41,0.27695725702006585,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0020071669987373753,189,30,129
7,100,41,0.2880019882848778,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0019787500004895264,209,30,157
8,100,41,0.29329195971901456,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0020012500008306233,232,30,178
9,100,41,0.3003538133219446,0.8504954661771602,0.15337139576381392,5.56657662500038,0.002048042000751593,254,30,206
10,100,41,0.3151792165337608,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0020897920003335457,276,30,231
11,100,41,0.32470231685939976,0.8504954661771602,0.15337139576381392,5.56657662500038,0.002129749998857733,304,30,252
12,100,41,0.3367714849052733,0.8504954661771602,0.15337139576381392,5.56657662500038,0.002083750001474982,325,30,276
13,100,41,0.3398586576438318,0.8504954661771602,0.15337139576381392,5.56657662500038,0.002141167000445421,346,30,303
14,100,41,0.34412110384964406,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0021893749999435386,365,30,335
15,100,41,0.3571784792800581,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0021890839998377487,393,30,360
16,100,41,0.36679409856117684,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0021967920001770835,416,30,392
17,100,41,0.3728106301389541,0.8504954661771602,0.15337139576381392,5.56657662500038,0.002213792000475223,445,30,418
18,100,41,0.38747411194340226,0.8504954661771602,0.15337139576381392,5.56657662500038,0.002207083000030252,470,30,442
19,100,41,0.38747411194340226,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0022416249994421378,490,30,478
20,100,41,0.38747411194340226,0.8504954661771602,0.15337139576381392,5.56657662500038,0.00223691700011841,517,30,503
21,100,41,0.3924149423450455,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0022423339996748837,539,30,533
22,100,41,0.3924149423450455,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0021870829987165052,555,30,560
23,100,41,0.3976287374682093,0.8504954661771602,0.15337139576381392,5.56657662500038,0.002249916999062407,582,30,583
24,100,41,0.40215904964390403,0.8504954661771602,0.15337139576381392,5.56657662500038,0.002300749998539686,601,30,615
25,100,41,0.40283869284245,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0027249159993516514,619,30,647
26,100,41,0.40632115324646667,0.8504954661771602,0.15337139576381392,5.56657662500038,0.013849124999978812,636,30,677
27,100,41,0.40632115324646667,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0031603329989593476,654,30,710
28,100,41,0.4078111143533691,0.8504954661771602,0.15337139576381392,5.56657662500038,0.002320499999768799,672,30,738
29,100,41,0.4091513590437615,0.8504954661771602,0.15337139576381392,5.56657662500038,0.002405541999905836,691,30,770
30,100,41,0.4113001379447866,0.8504954661771602,0.15337139576381392,5.56657662500038,0.002472915999533143,718,30,797
31,100,41,0.4113001379447866,0.8504954661771602,0.15337139576381392,5.56657662500038,0.00238470800104551,731,30,832
32,100,41,0.41231941487651436,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0024137500004144385,751,30,863
33,100,41,0.41237755698319345,0.8504954661771602,0.15337139576381392,5.56657662500038,0.00238862500009418,767,30,894
34,100,41,0.41237755698319345,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0024412079983449075,781,30,932
35,100,41,0.41237755698319345,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0024063750006462215,794,30,969
36,100,41,0.41525507010149837,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0024696669988770736,813,30,1005
37,100,41,0.41889223273831105,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0024524580003344454,823,30,1049
38,100,41,0.41889223273831105,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0023961250008142088,837,30,1081
39,100,41,0.4198722025483578,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0024473329995089443,854,30,1115
40,100,41,0.4212624081244944,0.8504954661771602,0.15337139576381392,5.56657662500038,0.007915332998891245,868,30,1158
41,100,41,0.4212624081244944,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0043150000001332955,880,30,1202
42,100,41,0.42356441448072757,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0024827500001265435,889,30,1241
43,100,41,0.42580166527811203,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0025109580001299037,901,30,1281
44,100,41,0.4267762549277112,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0025097089983319165,914,30,1318
45,100,41,0.42795785856198015,0.8504954661771602,0.15337139576381392,5.56657662500038,0.002560832999733975,932,30,1353
46,100,41,0.4300325306644536,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0025580839992471738,948,30,1391
47,100,41,0.4300325306644536,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0024688749999768334,959,30,1427
48,100,41,0.4309461210825607,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0024644160002935678,975,30,1456
49,100,41,0.4309461210825607,0.8504954661771602,0.15337139576381392,5.56657662500038,0.0024428749984508613,990,30,1487
0,100,42,0.1881279423338797,0.898834806761754,0.1881279423338797,5.257657750000362,0,1,30,0
1,100,42,0.21600379392824567,0.898834806761754,0.1881279423338797,5.257657750000362,0.0018517919997975696,40,30,2
2,100,42,0.25266413144495514,0.898834806761754,0.1881279423338797,5.257657750000362,0.001932249999299529,71,30,24
3,100,42,0.2646935120076656,0.898834806761754,0.1881279423338797,5.257657750000362,0.001968458000192186,101,30,43
4,100,42,0.2850831715116396,0.898834806761754,0.1881279423338797,5.257657750000362,0.0019458749993646052,125,30,62
5,100,42,0.3047948311060193,0.898834806761754,0.1881279423338797,5.257657750000362,0.00196858399976918,152,30,84
6,100,42,0.3291408767194918,0.898834806761754,0.1881279423338797,5.257657750000362,0.002243708000605693,175,30,108
7,100,42,0.3464231920871031,0.898834806761754,0.1881279423338797,5.257657750000362,0.0020412080011738,202,30,139
8,100,42,0.3537198641726376,0.898834806761754,0.1881279423338797,5.257657750000362,0.0020204170014039846,221,30,166
9,100,42,0.3574695470525282,0.898834806761754,0.1881279423338797,5.257657750000362,0.0020048749993293313,243,30,198
10,100,42,0.3743391555290399,0.898834806761754,0.1881279423338797,5.257657750000362,0.0020845420003752224,266,30,225
11,100,42,0.380596824939623,0.898834806761754,0.1881279423338797,5.257657750000362,0.002149832998838974,288,30,262
12,100,42,0.38122795666495435,0.898834806761754,0.1881279423338797,5.257657750000362,0.0021152499994059326,307,30,298
13,100,42,0.38658282790810156,0.898834806761754,0.1881279423338797,5.257657750000362,0.0020939169990015216,326,30,325
14,100,42,0.38805341412535066,0.898834806761754,0.1881279423338797,5.257657750000362,0.002104749999489286,344,30,354
15,100,42,0.3983061579555048,0.898834806761754,0.1881279423338797,5.257657750000362,0.0021151250002731103,362,30,385
16,100,42,0.408512837177183,0.898834806761754,0.1881279423338797,5.257657750000362,0.002147791999959736,385,30,408
17,100,42,0.4100564269515599,0.898834806761754,0.1881279423338797,5.257657750000362,0.0021538749988394557,405,30,436
18,100,42,0.41544275763883,0.898834806761754,0.1881279423338797,5.257657750000362,0.002142082999853301,424,30,462
19,100,42,0.4185630305607214,0.898834806761754,0.1881279423338797,5.257657750000362,0.0021437499999592546,437,30,496
20,100,42,0.4286277511789543,0.898834806761754,0.1881279423338797,5.257657750000362,0.002226332999271108,461,30,530
21,100,42,0.4337642838056373,0.898834806761754,0.1881279423338797,5.257657750000362,0.00220729200009373,476,30,559
22,100,42,0.4337642838056373,0.898834806761754,0.1881279423338797,5.257657750000362,0.0022421249996114057,498,30,591
23,100,42,0.43845028015144644,0.898834806761754,0.1881279423338797,5.257657750000362,0.0022180000014486723,515,30,621
24,100,42,0.44168656999632183,0.898834806761754,0.1881279423338797,5.257657750000362,0.0022459170013462426,535,30,654
25,100,42,0.44168656999632183,0.898834806761754,0.1881279423338797,5.257657750000362,0.002263707998281461,549,30,693
26,100,42,0.44462360044522,0.898834806761754,0.1881279423338797,5.257657750000362,0.0022651670005870983,565,30,728
27,100,42,0.44634896041426464,0.898834806761754,0.1881279423338797,5.257657750000362,0.00225204200069129,584,30,758
28,100,42,0.4506197444599171,0.898834806761754,0.1881279423338797,5.257657750000362,0.002267416000904632,600,30,794
29,100,42,0.4516519400362551,0.898834806761754,0.1881279423338797,5.257657750000362,0.002264292001200374,617,30,824
30,100,42,0.4516519400362551,0.898834806761754,0.1881279423338797,5.257657750000362,0.009268792000511894,636,30,843
31,100,42,0.4516519400362551,0.898834806761754,0.1881279423338797,5.257657750000362,0.00234091700076533,652,30,878
32,100,42,0.45183524297993566,0.898834806761754,0.1881279423338797,5.257657750000362,0.0023656250014028046,667,30,915
33,100,42,0.4532127963123687,0.898834806761754,0.1881279423338797,5.257657750000362,0.0022353330004989402,682,30,937
34,100,42,0.4590197439402959,0.898834806761754,0.1881279423338797,5.257657750000362,0.004491499999858206,698,30,975
35,100,42,0.4614323830165468,0.898834806761754,0.1881279423338797,5.257657750000362,0.0023785829998814734,716,30,1008
36,100,42,0.4614323830165468,0.898834806761754,0.1881279423338797,5.257657750000362,0.0022331670006678905,726,30,1036
37,100,42,0.4645444656142352,0.898834806761754,0.1881279423338797,5.257657750000362,0.002365915999689605,745,30,1067
38,100,42,0.4658971087005779,0.898834806761754,0.1881279423338797,5.257657750000362,0.002268165999339544,754,30,1100
39,100,42,0.4658971087005779,0.898834806761754,0.1881279423338797,5.257657750000362,0.0023688750006840564,769,30,1135
40,100,42,0.47070996385465824,0.898834806761754,0.1881279423338797,5.257657750000362,0.0023100830003386363,783,30,1166
41,100,42,0.47070996385465824,0.898834806761754,0.1881279423338797,5.257657750000362,0.002298749999681604,790,30,1200
42,100,42,0.47070996385465824,0.898834806761754,0.1881279423338797,5.257657750000362,0.0023739170010230737,802,30,1235
43,100,42,0.47744910367246235,0.898834806761754,0.1881279423338797,5.257657750000362,0.002542124999308726,819,30,1278
44,100,42,0.47744910367246235,0.898834806761754,0.1881279423338797,5.257657750000362,0.0024005840004974743,827,30,1320
45,100,42,0.4782081271000888,0.898834806761754,0.1881279423338797,5.257657750000362,0.0024545000014768448,843,30,1356
46,100,42,0.4816526878994873,0.898834806761754,0.1881279423338797,5.257657750000362,0.0025281250000261934,862,30,1392
47,100,42,0.4818304951699855,0.898834806761754,0.1881279423338797,5.257657750000362,0.0024573330010753125,876,30,1422
48,100,42,0.4818304951699855,0.898834806761754,0.1881279423338797,5.257657750000362,0.002529958001105115,890,30,1461
49,100,42,0.4818304951699855,0.898834806761754,0.1881279423338797,5.257657750000362,0.0025072499993257225,908,30,1496
0,100,43,0.1788377509335681,0.8720508949828915,0.1788377509335681,5.319362000000183,0,1,30,0
1,100,43,0.18528271981629107,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0018316669993510004,38,30,13
2,100,43,0.19167098688983367,0.8720508949828915,0.1788377509335681,5.319362000000183,0.001891791000161902,67,30,25
3,100,43,0.2003496141966744,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0019139580017508706,96,30,44
4,100,43,0.2076063155663458,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0019189169997844147,120,30,70
5,100,43,0.21343960557021402,0.8720508949828915,0.1788377509335681,5.319362000000183,0.00192304200027138,140,30,101
6,100,43,0.22415688947653176,0.8720508949828915,0.1788377509335681,5.319362000000183,0.001960707999387523,170,30,125
7,100,43,0.22415688947653176,0.8720508949828915,0.1788377509335681,5.319362000000183,0.005382167000789195,185,30,157
8,100,43,0.23116129327495386,0.8720508949828915,0.1788377509335681,5.319362000000183,0.001983250000193948,211,30,178
9,100,43,0.2383846658471471,0.8720508949828915,0.1788377509335681,5.319362000000183,0.002019625000684755,228,30,207
10,100,43,0.24185934299000164,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0020280419994378462,252,30,230
11,100,43,0.2474797011588263,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0021064169995952398,275,30,261
12,100,43,0.2474797011588263,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0020597500006260816,295,30,290
13,100,43,0.2560910292556753,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0024157499992725207,315,30,327
14,100,43,0.2560910292556753,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0021065000000817236,331,30,366
15,100,43,0.2621984839932473,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0021280000000842847,349,30,402
16,100,43,0.2621984839932473,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0020287500010454096,360,30,428
17,100,43,0.2652401240096384,0.8720508949828915,0.1788377509335681,5.319362000000183,0.002170040999772027,375,30,467
18,100,43,0.26851533262198024,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0020989160002500284,389,30,495
19,100,43,0.2718419521318335,0.8720508949828915,0.1788377509335681,5.319362000000183,0.002070249998723739,404,30,522
20,100,43,0.2750202642271738,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0021361250001064036,420,30,557
21,100,43,0.2750202642271738,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0021527919998334255,439,30,591
22,100,43,0.278425451880992,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0021500830007425975,455,30,628
23,100,43,0.278425451880992,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0020865829992544604,464,30,660
24,100,43,0.27967424977960137,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0022382500010280637,476,30,702
25,100,43,0.28161670493151436,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0022141669996926794,484,30,744
26,100,43,0.2855967822214939,0.8720508949828915,0.1788377509335681,5.319362000000183,0.00375641699974949,498,30,774
27,100,43,0.2855967822214939,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0022130830002424773,515,30,805
28,100,43,0.2855967822214939,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0021540409998124233,522,30,844
29,100,43,0.2921817399744573,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0021486660007212777,535,30,872
30,100,43,0.2951513564009731,0.8720508949828915,0.1788377509335681,5.319362000000183,0.002235541998743429,556,30,903
31,100,43,0.2963800273645102,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0021731249998993007,571,30,935
32,100,43,0.2992118909163161,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0021925839992036344,587,30,967
33,100,43,0.2992118909163161,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0022528749996126862,597,30,1007
34,100,43,0.2992118909163161,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0022707910011376953,603,30,1052
35,100,43,0.3001830640531906,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0025741249992279336,611,30,1089
36,100,43,0.30306103780634464,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0023305830000026617,627,30,1127
37,100,43,0.30601300031826917,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0022654170006717322,637,30,1166
38,100,43,0.3063223610198871,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0021905829999013804,642,30,1198
39,100,43,0.3111666118208867,0.8720508949828915,0.1788377509335681,5.319362000000183,0.002237417000287678,648,30,1241
40,100,43,0.3158852934506368,0.8720508949828915,0.1788377509335681,5.319362000000183,0.002314542000021902,665,30,1281
41,100,43,0.3162239678605462,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0022465420006483328,678,30,1316
42,100,43,0.32122887410708395,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0022553750004590256,693,30,1347
43,100,43,0.32122887410708395,0.8720508949828915,0.1788377509335681,5.319362000000183,0.002309374998731073,703,30,1390
44,100,43,0.32122887410708395,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0023137079988373443,714,30,1431
45,100,43,0.3253459558086579,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0023102089999156306,729,30,1466
46,100,43,0.3301601466245023,0.8720508949828915,0.1788377509335681,5.319362000000183,0.002323749999050051,740,30,1505
47,100,43,0.3342923558796773,0.8720508949828915,0.1788377509335681,5.319362000000183,0.002340874998481013,752,30,1539
48,100,43,0.3342923558796773,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0024097919995256234,769,30,1576
49,100,43,0.33892287849940783,0.8720508949828915,0.1788377509335681,5.319362000000183,0.0023324169997067656,778,30,1619
0,100,44,0.14648762016271297,0.838789325172845,0.14648762016271297,5.472055624999484,0,1,30,0
1,100,44,0.16286957662906873,0.838789325172845,0.14648762016271297,5.472055624999484,0.0018381669997324934,36,30,6
2,100,44,0.17560585472686147,0.838789325172845,0.14648762016271297,5.472055624999484,0.001953499999217456,74,30,17
3,100,44,0.1882798228978355,0.838789325172845,0.14648762016271297,5.472055624999484,0.0019662079994304804,107,30,33
4,100,44,0.20573976455341478,0.838789325172845,0.14648762016271297,5.472055624999484,0.001985749999221298,135,30,56
5,100,44,0.21054712678270712,0.838789325172845,0.14648762016271297,5.472055624999484,0.0019765830002143048,158,30,80
6,100,44,0.226257949918111,0.838789325172845,0.14648762016271297,5.472055624999484,0.00200258399854647,187,30,101
7,100,44,0.23309409312046914,0.838789325172845,0.14648762016271297,5.472055624999484,0.002041417001237278,211,30,129
8,100,44,0.24489345612844127,0.838789325172845,0.14648762016271297,5.472055624999484,0.0020453340002859477,236,30,152
9,100,44,0.2640375682673006,0.838789325172845,0.14648762016271297,5.472055624999484,0.002054041999144829,258,30,183
10,100,44,0.2710638765573877,0.838789325172845,0.14648762016271297,5.472055624999484,0.002095833000566927,277,30,216
11,100,44,0.28178589550799815,0.838789325172845,0.14648762016271297,5.472055624999484,0.0020632499999919673,296,30,244
12,100,44,0.2916803354085602,0.838789325172845,0.14648762016271297,5.472055624999484,0.0021497499983524904,318,30,281
13,100,44,0.29435193906778645,0.838789325172845,0.14648762016271297,5.472055624999484,0.002050875000350061,327,30,313
14,100,44,0.3005532502220656,0.838789325172845,0.14648762016271297,5.472055624999484,0.002125125000020489,341,30,348
15,100,44,0.31312583526441334,0.838789325172845,0.14648762016271297,5.472055624999484,0.01137179099896457,363,30,378
16,100,44,0.32090809276905147,0.838789325172845,0.14648762016271297,5.472055624999484,0.0021618749997287523,378,30,408
17,100,44,0.32090809276905147,0.838789325172845,0.14648762016271297,5.472055624999484,0.002168208000512095,398,30,432
18,100,44,0.3323372163623323,0.838789325172845,0.14648762016271297,5.472055624999484,0.0021904160003032302,423,30,461
19,100,44,0.34872787929984467,0.838789325172845,0.14648762016271297,5.472055624999484,0.002224624999143998,453,30,486
20,100,44,0.3568144663470199,0.838789325172845,0.14648762016271297,5.472055624999484,0.002171166999687557,475,30,513
21,100,44,0.3568144663470199,0.838789325172845,0.14648762016271297,5.472055624999484,0.002157249999072519,488,30,543
22,100,44,0.3568144663470199,0.838789325172845,0.14648762016271297,5.472055624999484,0.0022426249997806735,501,30,578
23,100,44,0.371513357279293,0.838789325172845,0.14648762016271297,5.472055624999484,0.0022372919993358664,524,30,600
24,100,44,0.37973356241962053,0.838789325172845,0.14648762016271297,5.472055624999484,0.002277749999848311,541,30,634
25,100,44,0.38632961511996156,0.838789325172845,0.14648762016271297,5.472055624999484,0.0022429159998864634,555,30,664
26,100,44,0.3976499191903866,0.838789325172845,0.14648762016271297,5.472055624999484,0.0022813750001660082,576,30,694
27,100,44,0.41240609369431896,0.838789325172845,0.14648762016271297,5.472055624999484,0.002272167001137859,592,30,725
28,100,44,0.4188183473271496,0.838789325172845,0.14648762016271297,5.472055624999484,0.002338124999369029,609,30,761
29,100,44,0.4212276656152883,0.838789325172845,0.14648762016271297,5.472055624999484,0.0022831669994047843,620,30,797
30,100,44,0.4223599881397414,0.838789325172845,0.14648762016271297,5.472055624999484,0.002274958000270999,632,30,826
31,100,44,0.4395999521786203,0.838789325172845,0.14648762016271297,5.472055624999484,0.011920124999960535,651,30,863
32,100,44,0.4414408816713127,0.838789325172845,0.14648762016271297,5.472055624999484,0.002395083000010345,665,30,898
33,100,44,0.45371879464490145,0.838789325172845,0.14648762016271297,5.472055624999484,0.0024670000002515735,691,30,928
34,100,44,0.45774808822567115,0.838789325172845,0.14648762016271297,5.472055624999484,0.0024158750002243323,708,30,965
35,100,44,0.46490626711861194,0.838789325172845,0.14648762016271297,5.472055624999484,0.0024580410008638864,726,30,1003
36,100,44,0.46490626711861194,0.838789325172845,0.14648762016271297,5.472055624999484,0.002392333000898361,742,30,1032
37,100,44,0.4692213341530074,0.838789325172845,0.14648762016271297,5.472055624999484,0.00247999999919557,762,30,1066
38,100,44,0.48416439520577,0.838789325172845,0.14648762016271297,5.472055624999484,0.002385374998993939,779,30,1091
39,100,44,0.48602438271594417,0.838789325172845,0.14648762016271297,5.472055624999484,0.0024891670000215527,787,30,1136
40,100,44,0.4867595462025898,0.838789325172845,0.14648762016271297,5.472055624999484,0.002432790999591816,800,30,1170
41,100,44,0.49131962047017425,0.838789325172845,0.14648762016271297,5.472055624999484,0.0023715419993095566,809,30,1206
42,100,44,0.4962683331351161,0.838789325172845,0.14648762016271297,5.472055624999484,0.002502499999536667,824,30,1244
43,100,44,0.5054848626655162,0.838789325172845,0.14648762016271297,5.472055624999484,0.0024640830015414394,839,30,1277
44,100,44,0.517627001729404,0.838789325172845,0.14648762016271297,5.472055624999484,0.01243129100112128,858,30,1308
45,100,44,0.517627001729404,0.838789325172845,0.14648762016271297,5.472055624999484,0.0024456659994029906,870,30,1343
46,100,44,0.5232710401451495,0.838789325172845,0.14648762016271297,5.472055624999484,0.0024731250014156103,884,30,1378
47,100,44,0.5232710401451495,0.838789325172845,0.14648762016271297,5.472055624999484,0.0024915829999372363,893,30,1419
48,100,44,0.5277231330275441,0.838789325172845,0.14648762016271297,5.472055624999484,0.002479209000739502,907,30,1451
49,100,44,0.5277231330275441,0.838789325172845,0.14648762016271297,5.472055624999484,0.0024967080007627374,917,30,1489
0,100,45,0.11315198796664969,0.7908912101055671,0.11315198796664969,5.405714707998413,0,1,30,0
1,100,45,0.13874090593568073,0.7908912101055671,0.11315198796664969,5.405714707998413,0.0018370830002822913,46,30,4
2,100,45,0.15478699373931706,0.7908912101055671,0.11315198796664969,5.405714707998413,0.001939166999363806,83,30,23
3,100,45,0.17388919340651587,0.7908912101055671,0.11315198796664969,5.405714707998413,0.0019498750007187482,115,30,45
4,100,45,0.19659874450097228,0.7908912101055671,0.11315198796664969,5.405714707998413,0.0019754999993892852,143,30,76
5,100,45,0.1974168689867411,0.7908912101055671,0.11315198796664969,5.405714707998413,0.001965666000614874,168,30,102
6,100,45,0.20979007965380292,0.7908912101055671,0.11315198796664969,5.405714707998413,0.001977249999981723,192,30,131
7,100,45,0.22588816448062643,0.7908912101055671,0.11315198796664969,5.405714707998413,0.002007665998462471,218,30,158
8,100,45,0.23265361063936066,0.7908912101055671,0.11315198796664969,5.405714707998413,0.0019932089999201708,238,30,188
9,100,45,0.24419686897730983,0.7908912101055671,0.11315198796664969,5.405714707998413,0.002014749999943888,258,30,216
10,100,45,0.2579203261275018,0.7908912101055671,0.11315198796664969,5.405714707998413,0.002053333999356255,276,30,241
11,100,45,0.2648872370505328,0.7908912101055671,0.11315198796664969,5.405714707998413,0.0020659579986386234,292,30,259
12,100,45,0.2658256659549391,0.7908912101055671,0.11315198796664969,5.405714707998413,0.0020942920000379672,308,30,294
13,100,45,0.2812963966525461,0.7908912101055671,0.11315198796664969,5.405714707998413,0.0027169999993930105,327,30,332
14,100,45,0.2812963966525461,0.7908912101055671,0.11315198796664969,5.405714707998413,0.0021191250016272534,347,30,362
15,100,45,0.2878676747557866,0.7908912101055671,0.11315198796664969,5.405714707998413,0.0021446249993459787,365,30,401
16,100,45,0.30031644322266166,0.7908912101055671,0.11315198796664969,5.405714707998413,0.002169875000618049,392,30,434
17,100,45,0.3067000824333001,0.7908912101055671,0.11315198796664969,5.405714707998413,0.002196165998611832,412,30,472
18,100,45,0.31154550925408214,0.7908912101055671,0.11315198796664969,5.405714707998413,0.002178832999561564,429,30,506
