number of agents,random seed,average utility of best design,average utility of voted design,smax,smin,number of created designs,utility param,number of same designs,diversity param
1500,6,0.3395726557640121,0.33220533416574255,0.8308390813571467,0.14135428812198336,720,30,3895,0.5
1600,6,0.40707758310567116,0.40707758310567116,0.8302672970736391,0.13951412732836388,726,30,4789,0.5
1700,6,0.6680896329328208,0.6680896329328208,0.8317422402903315,0.14015770865830213,723,30,5803,0.5
1800,6,0.5242455382322989,0.5242455382322989,0.831366377048748,0.1405936918968547,685,30,6923,0.5
1900,6,0.36828283901612757,0.3594975298541828,0.8311227692073134,0.14044974913307826,872,30,7960,0.5
2000,6,0.7189928673385008,0.7189928673385008,0.8306079395068108,0.1396992304253323,737,30,9199,0.5
2100,6,0.45713480163094045,0.45713480163094045,0.8298242666098148,0.1394381077307223,816,30,10447,0.5
2200,6,0.7008448062701874,0.6807207637457429,0.829747350790805,0.1393570551653053,848,30,11801,0.5
2300,6,0.621180658124533,0.6196444889755102,0.8304163998288541,0.13992366598775885,846,30,13311,0.5
2400,6,0.6020410079003268,0.6020410079003268,0.8305831821708252,0.14075435415966975,914,30,14819,0.5
2500,6,0.4768344322191092,0.4768344322191092,0.8300808165790797,0.141399083848122,993,30,16342,0.5
2600,6,0.4627692663126536,0.4627692663126536,0.8308997370188705,0.14115175540653974,960,30,17965,0.5
2700,6,0.8253110591581009,0.8236430164804281,0.8311506891426931,0.14092141447269113,920,30,19763,0.5
2800,6,0.7938634381948017,0.7938634381948017,0.8310499640713899,0.14112631806060752,1010,30,21546,0.5
2900,6,0.7607880139976658,0.7607880139976658,0.8315156774457505,0.14171148981225365,984,30,23501,0.5
1000,7,0.36547799045981205,0.34663014513141766,0.8488997523113164,0.1241455628665243,519,30,487,0.5
1100,7,0.2420944310925597,0.24134727372553047,0.845895119626453,0.12345162631741738,574,30,1029,0.5
1200,7,0.2606572666678296,0.2573569995724597,0.8446271644993514,0.12218492681126468,561,30,1633,0.5
1300,7,0.35046915416081065,0.34366068296249774,0.844252275561335,0.12355157871798521,612,30,2306,0.5
1400,7,0.30573477431909096,0.3020964654254073,0.8438116710549504,0.12275013216615063,663,30,3049,0.5
1500,7,0.3006193009820566,0.3006193009820566,0.8458335009721261,0.12342435988125411,634,30,3916,0.5
1600,7,0.2996243750431984,0.2954138286040768,0.846092792397829,0.12265357404616019,692,30,4837,0.5
1700,7,0.31855154758884474,0.3130064680238698,0.8456390134742917,0.12299903516323467,809,30,5782,0.5
1800,7,0.4124060621943195,0.39578220589258645,0.8451023963065505,0.12355302569709044,760,30,6777,0.5
1900,7,0.3037306274291248,0.30015438905337616,0.8451925181628218,0.12311946402749048,811,30,7887,0.5
2000,7,0.34836250229734605,0.34405376646263924,0.846161526476635,0.12297187046420882,845,30,9029,0.5
2100,7,0.3335322438463965,0.3229648436074404,0.8472915437740862,0.12286524697526036,877,30,10229,0.5
2200,7,0.4771790676889755,0.4771790676889755,0.8473113704739015,0.12253657405274458,865,30,11501,0.5
2300,7,0.3266925366098043,0.3231692612833035,0.8473421329276216,0.12258202386697539,950,30,12902,0.5
2400,7,0.30225180239198335,0.299391905654395,0.8476773322414854,0.12303713700272396,1002,30,14281,0.5
2500,7,0.3858961303204066,0.3769621394077683,0.847351445218028,0.12277150718307835,1012,30,15791,0.5
2600,7,0.34743518937433365,0.34361133323480925,0.8476210815619301,0.12308138986109832,1029,30,17343,0.5
2700,7,0.4062175525279562,0.40571211864608575,0.8481859434444043,0.12280025145780929,1097,30,18915,0.5
2800,7,0.3433819570520805,0.3279811519241606,0.8477176251347799,0.12331728190382298,1145,30,20634,0.5
2900,7,0.5399504735251683,0.5339437985644723,0.8476089743032096,0.12377165162596249,1055,30,22484,0.5
1000,8,0.5816419889974268,0.5810764642165408,0.8093489918880149,0.1321360270104922,423,30,590,0.5
1100,8,0.5747924794230882,0.5728039405302676,0.8090342065255012,0.132259918057774,486,30,1185,0.5
1200,8,0.5790818053166219,0.578161045962843,0.8083166762964877,0.1324935520859425,450,30,1888,0.5
1300,8,0.5781270454263262,0.5769005878589165,0.8076560989264605,0.1315585386322552,527,30,2663,0.5
1400,8,0.5814593127905547,0.5813249043627385,0.8063514244989137,0.13054226977338765,511,30,3490,0.5
1500,8,0.5809323702299984,0.579184190715038,0.8066871121832522,0.1292791835631538,600,30,4334,0.5
1600,8,0.5644985289660733,0.5577327422090645,0.8066541510122769,0.12702366339328677,655,30,5235,0.5
1700,8,0.5835566832158524,0.5809608871852625,0.8066403519443606,0.12699956150792593,609,30,6284,0.5
1800,8,0.5840546637216345,0.5836811865756112,0.8073616050315151,0.12773505687239797,610,30,7352,0.5
1900,8,0.5846095143006975,0.5839672655239785,0.80775044371493,0.12927053276854394,688,30,8524,0.5
2000,8,0.5854573346984223,0.5838977287762663,0.8076817343759267,0.1307733102896049,632,30,9776,0.5
2100,8,0.5858577408071542,0.5849032927423109,0.8075084821701853,0.1320990594123432,663,30,11150,0.5
2200,8,0.5853828766147849,0.5844229420972978,0.8078690493836101,0.13277960850050338,761,30,12474,0.5
2300,8,0.586133827192457,0.585475401798638,0.8088143567284196,0.13247459799010394,524,30,14138,0.5
2400,8,0.5856169593634127,0.5839522540193594,0.8084841156570798,0.13150613433918928,766,30,15651,0.5
2500,8,0.5861859121410015,0.582673983988543,0.8088483055671316,0.13181309293520857,767,30,17313,0.5
2600,8,0.5856717102348916,0.5853470458393997,0.8084594374715728,0.13113547378342486,747,30,19024,0.5
2700,8,0.5856180252987973,0.5853175634731843,0.8087445746556754,0.13160514760347228,585,30,20983,0.5
2800,8,0.585180642344128,0.5837439361988882,0.8088079705441265,0.13102303521925207,791,30,22858,0.5
2900,8,0.5853845432621783,0.5838604758930573,0.8084754248731921,0.13139865037391196,722,30,24830,0.5
